simulation,period,total_sn,total_cost,layer_materials,layer_thicknesses,layer_sns,startover
1273,142,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1273,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1274,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1274,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1275,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1275,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1276,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1276,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1277,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1277,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1278,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1278,313,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1279,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1279,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1280,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1280,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1281,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1281,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1282,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1282,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1283,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1283,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1284,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1284,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1285,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1285,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1286,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1286,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1287,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1287,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1288,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1288,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1289,142,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1289,313,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1290,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1290,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1291,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1291,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1292,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1292,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1293,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1293,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1294,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1294,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1295,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1295,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1296,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1296,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1297,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1297,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1298,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1298,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1299,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1299,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1300,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1300,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1301,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1301,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1302,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1302,313,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1303,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1303,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1304,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1304,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1305,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1305,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1306,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1306,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1307,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1307,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1308,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1308,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1309,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1309,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1310,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1310,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1311,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1311,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1312,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1312,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1313,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1313,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1314,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1314,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1315,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1315,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1316,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1316,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1317,142,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1317,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1318,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1318,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1319,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1319,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1320,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1320,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1321,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1321,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1322,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1322,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1323,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1323,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1324,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1324,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1325,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1325,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1326,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1326,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1327,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1327,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1328,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1328,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1329,141,3.87,53.540625000000006,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[3.0, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1329,311,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1330,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1330,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1331,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
1331,280,3.88,54.92256944444445,"['Asphalt Surface (1/2in)', 'Asphalt Binder (1in)', 'Stone Backfill (6in coarse aggregate)']","[1.5, 3.0, 19.0]","[0.44, 0.44, 0.1]",False
1332,141,3.6500000000000004,50.28402777777779,"['Asphalt Surface (1/2in)', 'Crushed Rock Base (3/4in minus)', 'Stone Backfill (6in coarse aggregate)']","[2.5, 5.0, 19.0]","[0.44, 0.13, 0.1]",False
